service_id,title,purpose_summary,category,org_name,org_type,applicant_type,support_type,support_desc,apply_method,apply_period,min_amount,max_amount,phone,detail_url,age_min,age_max,age_unit,age_note,age_restriction,income_type,income_percentage,income_amount,income_unit,income_note,income_restriction,target_age_group,target_employment,target_education,target_household,target_special,target_occupation,target_specific_conditions,target_note,selection_method,required_documents,evaluation_criteria,selection_specific_conditions,selection_note,residence_type,specific_regions,residence_duration,residence_duration_unit,residence_specific_conditions,residence_note
135200000114,고위험 임산부 의료비 지원,19대 고위험 임산부의 입원치료비의 전액본임부담금 및 비급여 진료비 지원,임신·출산,보건복지부,중앙행정기관,개인,의료지원||현금,"○ 고위험 임산부 입원치료비의 건강보험 급여 중 전액본인부담금 및 비급여 진료비에 해당하는 금액의 90% 지원 - 진찰료, 투약 및 조제료, 주사료, 처치 및 수술료, 검사료, 전혈 및 혈액성분제제료 등(병실입원료 및 환자특식 제외)",기타 온라인신청||방문신청,분만일로부터 6개월 이내,,,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200000114,,,,,제한없음,,,,,,제한없음,,,,,[],[],"19대 고위험 임신질환으로 진단받고 입원치료 받은 임산부(*’24년부터 가구 소득과 관계없이 지원) - 임신질환: 조기진통, 분만관련 출혈, 중증 임신중독증, 양막의 조기파열, 태반조기박리, 전치태반, 절박유산, 양수과다증, 양수과소증, 분만전 출혈, 자궁경부무력증, 고혈압, 다태임신, 당뇨병, 대사장애를 동반한 임신과다구토, 신질환, 심부전, 자궁내 성장제한, 자궁 및 자궁의 부속기 질환",,서류심사,[],['고위험 임신질환 진단 여부'],고위험 임신질환으로 진단받은 임산부에 대해서만 해당,"임신질환: 조기진통, 분만관련 출혈, 중증 임신중독증, 양막의 조기파열, 태반조기박리, 전치태반, 절박유산, 양수과다증, 양수과소증, 분만전 출혈, 자궁경부무력증, 고혈압, 다태임신, 당뇨병, 대사장애를 동반한 임신과다구토, 신질환, 심부전, 자궁내 성장제한, 자궁 및 자궁의 부속기 질환",전국,[],,,,
135200000115,인플루엔자 국가예방접종 지원,"어린이, 임신부, 어르신 등 대상으로 인플루엔자 4가백신 1회 예방접종 지원",보건·의료,질병관리청,중앙행정기관,개인,서비스(의료)||의료지원,○ (지원대상 - 생후 6개월~ 13세 어린이) 2회접종 사업기간 : 2025. 9. 22.(월)~2026. 4. 30.(목) 1회접종 사업기간 : 2025. 9. 29.(월)~2026. 4. 30.(목) - 생후 6개월~9세 미만 어린이 중 인플루엔자 예방접종을 처음 접종 또는 2025.6.30까지 인플루엔자 백신을 총 1회만 접종한 어린이는 2회 접종 대상 ○ (지원대상 - 임신부) 사업기간 : 2025. 9. 29.(월)~2026. 4. 30.(목) ○ (지원대상 - 65세 이상 어르신) 75세 이상 사업기간 : 2025. 10. 15.(수)~2026. 4. 30.(목) 70세~74세 사업기간 : 2025. 10. 20.(월)~2026. 4. 30.(목) 65세~69세 사업기간 : 2025. 10. 22.(수)~2026. 4. 30.(목),방문신청,접종 대상자 및 연령별 지원 기간 상이,,,질병관리청 콜센터/1339||질병관리청 예방접종관리과/043-913-2258||질병관리청 예방접종관리과/043-719-8376||질병관리청 예방접종관리과/043-719-8396,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200000115,,,,,,,,,,,제한없음,,,,,"['임신부', '어린이', '어르신']",[],인플루엔자 예방접종 대상자,"생후 6개월부터 13세 어린이, 임신부, 65세 이상 어르신을 대상으로 하는 인플루엔자 예방접종 프로그램이며, 각 대상자의 접종 기간과 조건이 상세히 명시되어 있습니다.",사전 안내 및 홍보,[],[],출생년도,"매년 보도자료, 인플루엔자 국가예방접종 지원사업 관리지침을 통해 안내",전국,[],,,,
135200000116,학교 흡연예방 사업,"전국의 학교 등을 대상으로 금연 캠페인, 특화 프로그램 등 금연교육 사업 시행",보건·의료,보건복지부,중앙행정기관,개인,서비스(의료)||의료지원,"○ 비흡연 선포식, 흡연예방교육, 교사 및 학무보 대상 교육, 흡연예방 금연 캠페인, 특화 프로그램 운영 등 흡연예방 및 금연교육 시행",방문신청,접수기관 별 상이,,,한국건강증진개발원 국가금연지원센터 금연사업팀/02-3781-2225,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200000116,,,,,제한없음,,,,,,제한없음,,,,,[],[],"전국 초,중,고등학교 및 시,도 교육청",,서류심사,[],[],지원대상과 동일한 조건을 충족해야 함,,전국,[],,,,
135200000120,아동수당,만 8세 미만 모든 아동에게 월 10만 원 현금 지원(최대 96개월),보육·교육,보건복지부,중앙행정기관,개인,현금,"○ 신청일이 속하는 달부터 매달 25일에 대상 아동 1인당 10만원이 지급 - 25일이 토·일요일·공휴일인 경우 그 전일에 지급 ○ 수급을 받던 아동이 90일(출국일 포함) 이상 국외에 체류하는 경우 지급이 정지 ※ 아동수당은 보육료, 양육수당 등 다른 복지급여를 받고 있는지와 상관없이, 지급 연령·국적 및 주민등록 요건이 충족되면 아동수당 지급",기타 온라인신청||방문신청,상시신청,100000.0,100000.0,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200000120,8.0,8.0,세,,제한없음,,,,,,제한없음,아동,무관,무관,무관,"['재한외국인', '난민', '복수국적자', '난민 인정 아동', '특별기여자', '거주 불명자']",[],대한민국 국적을 보유한 아동 ㆍ 부모가 외국인이어도 아동이 한국 국적이면 요건 충족 ㆍ 국적법에 따른 복수국적자 포함 ㆍ 난민법에 따른 난민 인정 아동 포함 ㆍ ｢재한외국인처우기본법｣에 따른 특별기여자 - 주민등록법에 의한 주민등록번호가 정상적으로 부여된 아동 ㆍ 사회복지 전산관리번호(의료급여 전산관리번호) 부여 대상자 포함 ㆍ 주민등록법에 따른 거주 불명자 중 실제 거주지가 확인되는 자 포함,,서류심사,[],[],만 8세 미만의 아동,,전국,[],,,,
135200000124,치매 상담콜센터 운영,전 국민을 대상으로 치매 예방 관련 정보제공과 환자가족에게 심리상담 등 제공,보건·의료,보건복지부,중앙행정기관,개인,서비스(돌봄)||서비스(의료)||의료지원,○ 치매 예방·치료·관리 등 전문적인 정보 제공 ○ 치매 환자 가족에 대한 체계적인 심리상담 제공,방문신청,접수기관 별 상이,,,치매안심센터/1899-9988,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200000124,,,,,제한없음,,,,,,제한없음,전연령,무관,,,"['치매 환자', '가족', '치매 관련 내용에 관심이 있는 국민']",[],,,서류심사,[],[],지원대상과 동일한 조건을 충족해야 함,,전국,[],,,,
135200000125,치매 치료관리비 지원,치매 어르신에게 약제비와 진료비의 본인부담금 지원 (최대 월 3만 원),보건·의료,보건복지부,중앙행정기관,개인,의료지원||현금,○ 지원내용 - 치매치료관리비 보험급여분 중 본인부담금에 대해 월 3만원(연36만원) 상한 내 실비 지원 (치매약제비 본인부담금 + 약 처방 당일의 진료비 본인부담금) - 비급여항목(상급병실료 등) 제외,방문신청,상시신청,30000.0,360000.0,치매상담콜센터 관할 보건소(치매안심센터)/1899-9988,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200000125,60.0,,세,,있음,중위소득,140.0,,%,,있음,노인,무관,,,['치매환자'],,주민등록기준 보건소(치매안심센터)에 치매환자로 등록된 자로서 치매치료관리비 지원을 받고자하는 자,,서류심사,"['의료기관 진단서', '약제급여목록 확인서']","['만 60세 이상', '의료기관에서 치매 진단 받은 환자', '치매치료제 및 혈관성치매 성분이 포함된 약 처방']","연령기준, 진단기준, 치료기준, 소득기준을 모두 충족해야 함. 소득기준은 중위소득 140% 이하",22년부터는 지방이양사업으로 지자체별로 대상자 선정 기준이 상이할 수 있으므로 확인 필요,전국,[],,,,
135200000130,발달장애인 주간활동서비스,발달장애인에게 주간활동서비스 이용권 제공,보호·돌봄,보건복지부,중앙행정기관,개인,이용권,"○ 대상자 특성에 따라 이용자 욕구에 기반 교육, 음악·미술, 영화·연극, 미술관·박물관 방문 등 낮 활동 지원 * 기본형 월 132시간, 확장형 월 176시간",기타 온라인신청||방문신청,상시신청,,,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200000130,18.0,65.0,세,,있음,,,,,,제한없음,전연령,무관,,,['장애인'],,18세 이상 ~ 만65세 미만의 장애인복지법상 등록된 지적 및 자폐성 장애인,장애인 당사자 및 가구의 소득수준과 무관하게 신청 가능,우선순위,[],[],"{'우선순위': '전체 인원의 20%는 도전적행동 등 최중증 발달장애인을 대상자로 우선 선정토록 의무화', '제외대상': ['노인장기요양보험법에 따른 노인', '장애인복지법에 따라 장애 등록한 재외동포 및 외국인', '방과후활동서비스 이용자', '취업자', '장애인 거주시설에 입소한 자', '장애인평생교육시설 등에서 낮 시간 서비스를 이용하는 자', '장애인 주간보호시설(센터) 이용자', '장애인 고용촉진 및 직업재활법에 따른 취업지원 및 직업재활 서비스 이용자', '국가나 지방자치단체로부터 낮시간 지원서비스를 받는 자']}","전년도 사업 이용자가 '21년도 지침 개정으로 수급자격을 박탈당하지 않도록 보장하여야 함. 제외대상자 중 기존 서비스를 중지할 것을 전제로 주간활동서비스를 신청할 수 있음. 이 경우, 시･군･구 담당 공무원은 신청인이 서비스 중복 수혜를 받지 않도록 확인하여야 함.",전국,[],,,,
135200000132,청소년 발달장애인 방과후활동서비스,발달장애학생에게 방과후 돌봄이용권(월 66시간) 제공,보호·돌봄,보건복지부,중앙행정기관,개인,이용권,"○ 취미·여가, 자립준비, 관람·체험, 자조활동 등 이용자의 욕구 및 상황을 고려한 다양한 방과후활동서비스 제공 * 월 66시간",기타 온라인신청||방문신청,상시신청,,,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200000132,,,,,,,,,,,제한없음,청소년,학생,,,['장애인'],,"18세 이상의 재학생의 경우 방과후활동서비스(재학증명서 필수)와 주간활동서비스(단축형, 기본형에 한함) 중 택1 가능(중복이용 불가)",,서류심사,"['행복e음 확인', '4대보험 가입 또는 재직증명서 등']","['돌봄취약가구 여부 확인', '방과후학교 이용 시간 및 교육활동비 지급액 확인']",돌봄 취약자 및 도전적 행동 또는 중복장애가 있는 최중증 발달장애인 우선 선정. 장애인 거주시설 중 그룹홈에 거주하는 자는 방과후활동서비스 이용 가능. 장애인 거주시설로 분류되지 않는 시설에 거주하는 자도 방과후활동서비스 이용 가능.,,전국,[],,,,
135200005001,긴급복지 주거지원,위기상황 발생으로 생계가 곤란한 가구에 임시거소 또는 주거비용 지원,생활안정,보건복지부,중앙행정기관,가구,현금||현물,"○ 지원대상 : 위기사유의 발생으로 임시거소(臨時居所) 제공 또는 주거비 지원이 필요하다고 인정되는 사람 ○ 원칙：시장·군수·구청장은 국가 또는 지방자치단체가 소유한 임시거소를 제공하거나 임시로 거처할 수 있는 주거를 확보하여 제공 * 국가 또는 지방자치단체의 소유가 아닌 타인 소유의 임시거소를 제공한 경우, ① 임시거소 제공자가 거소사용 비용을 제2호 서식에 따라 청구 → ② 시장·군수·구청장이 임시거소 제공자에 지급 ○ 지원기준 : 지역별, 가구원수별 지원기준(대도시 4인가구의 경우, 662,500원)을 고려하여 유사한 수준의 임시거소를 확보하여 제공",방문신청,상시신청,662500.0,662500.0,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005001,,,,,제한없음,기준중위소득,75.0,,,,있음,,,,,"['장애인', '한부모', '다문화', '북한이탈주민', '기초생활수급자', '차상위계층', '기타']",['무관'],위기사유의 발생으로 임시거소 제공 또는 주거비 지원이 필요한 사람,"지원대상은 위기사유로 인해 임시거소가 필요한 사람으로, 주거비 지원이 필요한 경우를 포함합니다.",서류심사,[],"['소득', '재산', '금융 재산']","{'소득': {'기준 중위소득 75% 이하': {'1인 가구': '1,794,010원', '2인 가구': '2,949,494원', '3인 가구': '3,769,015원', '4인 가구': '4,573,330원', '5인 가구': '5,331,144원', '6인 가구': '6,048,604원', '7인 이상 가구': '1인 증가시마다 692,717원씩 증가'}}, '재산': {'대도시': '24,100만 원', '중소도시': '15,200만 원', '농어촌': '13,000만 원 이하', '주거용 재산의 공제 한도액': {'대도시': '6,900만 원', '중소도시': '4,200만 원', '농어촌': '3,500만 원 이하'}}, '금융 재산': {'가구원수별 일상생활유지를 위해 필요한 금액(생활준비금)에 600만원을 합산한 금액 이하': {'1인 가구': '8,392천원', '4인 기준': '12,097천원 이하'}}}",,임시거소,[],,,위기사유의 발생으로 임시거소 제공이 필요한 사람에게 제공,시장·군수·구청장이 국가 또는 지방자치단체의 소유한 임시거소를 제공하거나 타인 소유의 임시거소를 제공할 경우의 절차가 포함됨
135200005002,긴급복지 해산비 지원,긴급지원 주지원대상자(가구구성원 포함)가 출산(예정)한 경우 현금 지원(1인당 70만원),생활안정,보건복지부,중앙행정기관,개인,현금,"○ 조산 및 분만 후의 필요한 조치와 보호를 위한 지원 : 1인당 700천원 현금 지급(쌍둥이 출산 시 1,400천원 지급) * 긴급지원 주지원(생계, 의료, 주거, 복지시설이용 지원)을 받는 가구 중 해산비 지원이 필요하다고 인정되는 가구",방문신청,긴급지원 대상자 출산시,700000.0,1400000.0,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005002,,,,,제한없음,,,,,,제한없음,,,,,[],[],"긴급복지 주지원(생계, 의료, 주거, 복지시설이용 지원)을 받는 대상자(가구구성원 포함)가 출산 또는 출산예정인 경우 현금 지원(1인당 70만원)",,서류심사,"['가구원 가족관계증명서', '긴급지원 신청서']","['긴급지원 수급 여부 확인', '해산비 지원 필요성 평가']",긴급지원 주지원을 받는 가구 중 해산비 지원이 필요하다고 인정되는 가구,,전국,[],,,,
135200005003,긴급복지 생계지원,"식료품비, 의복비 등 생계유지에 필요한 비용 지원(최대 6개월)",생활안정,보건복지부,중앙행정기관,가구,현금,"○ 지원대상 : 위기상황에 처한 사람으로 소득기준 및 재산기준을 충족하는 사람 ○ 지원내용 : 식료품비, 의복비, 냉방비 등 생계유지에 필요한 비용 또는 현물 지원 ○ 지원방법 및 기준 : 가구구성원수에 따라 금전 지급 - 1인 가구: 730,500원 - 2인 가구: 1,205,000원 - 3인 가구: 1,541,700원 - 4인 가구: 1,872,700원 - 5인 가구: 2,186,500원 - 6인 가구: 2,485,400원 *가구구성원이 7인 이상인 경우, 1인 증가 시마다 286,900원씩 추가",방문신청,상시신청,286900.0,2485400.0,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005003,,,,,제한없음,기준 중위소득,75.0,,,,있음,,,,"['1인가구', '2인가구', '3인가구', '4인가구', '5인이상']","['장애인', '한부모', '다문화', '북한이탈주민', '기초생활수급자', '차상위계층', '기타']",['무관'],위기상황에 처한 사람으로 소득기준 및 재산기준을 충족하는 사람,긴급복지지원법 제2조 각 호의 어느 하나에 해당하는 사유로 생계유지가 곤란한 사람,서류심사,[],"['소득', '재산', '금융 재산']","{'소득': {'기준 중위소득 75% 이하': {'1인 가구': '1,794,010원', '2인 가구': '2,949,494원', '3인 가구': '3,769,015원', '4인 가구': '4,573,330원', '5인 가구': '5,331,144원', '6인 가구': '6,408,604원', '7인 이상 가구': '1인 증가시마다 692,717원씩 증가'}}, '재산': {'대도시': '24,100만 원', '중소도시': '15,200만 원', '농어촌': '13,000만 원 이하', '주거용 재산의 공제 한도액': {'대도시': '6,900만 원', '중소도시': '4,200만 원', '농어촌': '3,500만 원 이하'}}, '금융 재산': {'가구원수별 일상생활유지를 위해 필요한 금액(생활준비금)에 600만원을 합산한 금액 이하': {'1인 가구': '8,392천원', '4인 기준': '12,097천원 이하'}}}",,전국,[],,,,
135200005004,긴급복지 연료비 및 전기요금 지원,"긴급지원 주지원 가구 중 연료비, 전기요금이 필요한 경우 지원",생활안정,보건복지부,중앙행정기관,가구,현금,"○ 전기요금 : 체납된 전기요금 중 50만원 범위 내에서 지원(1회) ○ 연료비 : 난방을 위해 기름, 가스, 전기, 연탄, 화목 등의 구입 또는 사용에 필요한 비용 지원(가구당 월 150,000원, 동절기 10~3월에 한함)",방문신청,상시신청,150000.0,500000.0,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005004,,,,,제한없음,,,,,,제한없음,,,,,[],[],"긴급복지 주지원(생계, 주거지원)을 받는 가구 중 연료비, 전기요금이 필요하다고 인정되는 가구. 전기요금: 주택용 전기가 단전(전류 제한기 부설 포함)된 가구",,서류심사,[],[],"긴급복지 주지원(생계, 주거 지원)을 받는 가구 중 연료비, 전기요금이 필요하다고 인정되는 가구",,전국,[],,,,
135200005005,긴급복지 의료지원,중한 질병 또는 부상으로 의료비를 감당하기 곤란한 사람에게 일시적으로 의료지원,생활안정,보건복지부,중앙행정기관,가구,서비스(의료),"○ 300만원의 범위 내에서 의료기관 등이 긴급지원대상자에게 제공한 의료서비스 비용 중 약제비, 본인부담금 및 비급여 항목 다만, 비급여 입원료와 비급여 식대 항목에 대하여는 지원하지 않음 * 입원 또는 그에 준하는 정도의 질병 또는 부상에 따른 입원진료 및 당일 외래수술 지원(수술에 준하는 시술 포함, 당일 외래진료는 입원 및 수술진료와 연계되는 경우에 한하여 인정) *간병비, 의료기구 구입비, 제증명료, 보호자 식대, 비급여 도수치료비, 비급여입원료, 비급여식대는 의료지원 항목에 포함되지 않음 ○ 지원이 결정된 질병에 대한 입원에서 퇴원까지 검사, 치료에 소요된 비용을 지원하되 퇴원 전에 긴급 의료지원을 요청해야 지원 가능",방문신청,상시신청,3000000.0,3000000.0,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005005,,,,,제한없음,기준중위소득,75.0,,,,있음,,,,,"['장애인', '한부모', '다문화', '북한이탈주민', '기초생활수급자', '차상위계층', '기타']",[],"300만원의 범위 내에서 의료기관 등이 긴급지원대상자에게 제공한 의료서비스 비용 중 약제비, 본인부담금 및 비급여 항목에 대한 지원, 중한 질병 또는 부상으로 인한 의료비를 감당하기 곤란한 사람","지원이 결정된 질병에 대한 입원에서 퇴원까지 검사, 치료에 소요된 비용을 지원하되 퇴원 전에 긴급 의료지원을 요청해야 지원 가능",서류심사,[],"['소득', '재산', '금융 재산']","{'소득': {'기준 중위소득 75% 이하': {'1인 가구': '1,794,010원', '2인 가구': '2,949,494원', '3인 가구': '3,769,015원', '4인 가구': '4,573,330원', '5인 가구': '5,331,144원', '6인 가구': '6,048,604원', '7인 이상 가구': '1인 증가시마다 692,717원씩 증가'}}, '재산': {'대도시': '24,100만 원', '중소도시': '15,200만 원', '농어촌': '13,000만 원 이하', '주거용 재산의 공제 한도액': {'대도시': '6,900만 원', '중소도시': '4,200만 원', '농어촌': '3,500만 원 이하'}}, '금융 재산': {'가구원수별 일상생활유지를 위해 필요한 금액(생활준비금)에 600만원을 합산한 금액 이하': {'1인 가구': '8,392천원', '4인 기준': '12,097천원 이하'}}}",,전국,[],,,,
135200005006,시설급여,노인의료복지시설에 장기간 입소하여 신체활동 지원 및 심신 기능 유지·향상 지원 훈련 제공,보건·의료,보건복지부,중앙행정기관,개인,서비스(돌봄)||서비스(의료),○ 노인의료복지시설 등에 장기간 동안 입소하여 신체활동 지원 및 심신기능의 유지 향상을 위한 교육훈련 등을 제공하는 장기 요양급여,방문신청,상시신청,,,국민건강보험공단/1577-1000,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005006,65.0,,세,,있음,,,,,,제한없음,,,,,[],[],장기 요양 1~2등급을 받은 수급자 및 3~5등급자이지만 시설급여 이용이 필요하다고 판단되어 등급판정위원회가 인정하여 시설급여 가능한 수급자,,등급판정위원회 심사,[],[],65세 이상 노인 및 노인성 질병을 가진 65세 미만의 국민으로서 혼자서 일상생활을 수행하기 어려워 장기요양 1~2등급을 받은 수급자 및 3~5등급자이지만 시설급여가 필요하다고 등급판정위원회에서 판정한 경우,,전국,[],,,,
135200005010,자산형성지원사업(희망저축Ⅰ),일하는 생계‧의료 수급자를 대상으로 본인적립금(10만 원)에 정부지원금(30만 원) 매칭,주거·자립,보건복지부,중앙행정기관,가구,현금,"일하는 생계‧의료급여 수급자를 대상으로 본인적립금(10만 원)에 정부지원금(30만 원)을 매칭하여 탈수급 시 지급 -(지원대상) 생계․의료수급가구(중위 40% 이하) 중, 일하는 사람이 있어야 하며, 가구 전체의 총 근로․사업소득이 기준중위소득 40%의 60% 이상",방문신청,"24년 3월, 4월, 6월, 8월, 10월 모집 예정 *세부 모집일정은 주민센터 통해 문의",100000.0,300000.0,보건복지상담센터/129||자산형성지원콜센터/1522-3690,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005010,,,,,제한없음,중위소득,40.0,100000.0,원,,있음,,취업자,,무관,"['기초생활수급자', '차상위계층']","['농업인', '어업인', '자영업자', '프리랜서', '기타']","생계․의료수급가구(중위 40% 이하) 중, 일하는 사람이 있어야 하며, 가구 전체의 총 근로․사업소득이 기준중위소득 40%의 60% 이상",본인적립금(10만 원)에 정부지원금(30만 원)을 매칭하여 탈수급 시 지급,서류심사,"['가구 소득증명서', '근로자 증명서']",['가구 전체 총 근로․사업소득이 기준중위소득 40%의 60% 이상'],"생계․의료수급가구(중위 40% 이하) 중, 일하는 사람이 있어야 함",,전국,[],,,,
135200005011,입양축하금,1회에 한하여 200만원 입양축하금 지급,임신·출산,보건복지부,중앙행정기관,개인,현금,1회에 한하여 200만원 입양축하금 지급,방문신청,지급신청분에 대해 매월 20일에 1회 지급,2000000.0,2000000.0,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005011,,,,,제한없음,,,,,,제한없음,,,,,[],[],입양특례법상 허가를 받은 입양기관에 의해 아동을 국내입양한 가정 중에서 가정법원 입양 확정일이 2022년 1월 1일 이후인 가정으로 지원 대상 제한,"2022년 사업 신설로 인해, 입양 확정일이 2022년 1월 1일 이후인 가정으로 지원 대상 제한",서류심사,"['입양 허가증', '가정 입양 확정서']",['가정법원 입양 확정일이 2022년 1월 1일 이후인 경우'],"2022년 사업 신설로 인해, 입양 확정일이 2022년 1월 1일 이후인 가정으로 지원 대상 제한",,전국,[],,,,
135200005012,자산형성지원사업(희망저축Ⅱ),일하는 주거‧교육급여 수급자와 차상위자를 대상으로 본인적립금(10만 원)에 정부지원금(10,주거·자립,보건복지부,중앙행정기관,가구,현금,"일하는 주거‧교육급여 수급자와 차상위자를 대상으로 본인적립금(10만 원)에 정부지원금(10만 원)을 매칭하여 지급 -(지원대상) 소득인정액이 기준 중위소득 50% 이하인 주거.교육급여 수급 가구 및 기타 차상위 계층, 현재 근로활동 중이며 근로.사업소득이 있는 가구",방문신청,"24년 2월, 5월, 8월 모집예정 , 세부 모집일정은 주민센터 통해 문의",100000.0,100000.0,보건복지상담센터/129||자산형성지원콜센터/1522-3690,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005012,,,,,제한없음,중위소득,50.0,10.0,만원,,있음,,취업자,,,['차상위계층'],"['농업인', '어업인', '자영업자', '프리랜서', '기타']","소득인정액이 기준 중위소득 50% 이하인 주거.교육급여 수급 가구 및 기타 차상위 계층, 현재 근로활동 중이며 근로.사업소득이 있는 가구",,서류심사,"['소득증명서', '가구원 명의자 증명서']","['소득인정액 기준 중위소득 50% 이하', '근로.사업소득 확인']",주거.교육급여 수급 가구 또는 차상위 계층으로 인정되는 자,,전국,[],,,,
135200005013,자산형성지원사업(청년내일저축계좌),상동,주거·자립,보건복지부,중앙행정기관,개인,현금,"기존 차상위 이하 청년에서 기준 중위 100% 이하 가구의 저소득 근로청년까지 지원대상을 대폭 확대하여 본인적립금(10만 원)에 정부지원금(10~30만 원)을 매칭하여 지급 - 지원내용 : 본인 저축액(월 10만 원) 대비 1:1 정부매칭 지원 (단, 수급자·차상위 청년은 1:3 정부매칭 지원)",기타 온라인신청||방문신청,"24년 5월 모집 예정 , 세부 모집일정은 주민센터 문의",100000.0,300000.0,보건복지상담센터/129||자산형성지원콜센터/1522-3690,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005013,34.0,39.0,세,,있음,중위소득,100.0,10.0,만원,,있음,청년,취업자,,,"['수급자', '차상위계층']",,"본인적립금(10만 원)에 정부지원금(10~30만 원)을 매칭하여 지급, 본인 저축액(월 10만 원) 대비 1:1 정부매칭 지원 (단, 수급자·차상위 청년은 1:3 정부매칭 지원)","가입연령 19∼34세 이하 (수급자·차상위자는 만15∼39세 이하), 현재 근로활동 중이며, 근로‧사업소득이 50만원 이상~상한액(모집시 별도 공지) 이하 (수급자‧차상위자는 현재 근로활동 중이며, 근로‧사업소득이 월 10만원 이상), 기준 중위소득 100% 이하",서류심사,"['신분증 사본', '소득증빙서류']","['가입연령 19∼34세', '근로‧사업소득 50만원 이상~상한액 이하', '가구소득 중위소득 100% 이하']","수급자 및 차상위자는 가입연령 15∼39세, 근로‧사업소득 월 10만원 이상",,전국,[],,,,
135200005015,첫만남이용권 지원,200만원 이상의 첫만남이용권 지급,임신·출산,보건복지부,중앙행정기관,개인,이용권||현금,"출생아로서 출생신고되어 정상적으로 주민등록번호를 부여받은 아동에게 200만원 이상의 첫만남이용권 지급 '24년 1월 1일 이후 출생아는 첫째아 200만원, 둘째아 이상 300만원 지급",기타 온라인신청||방문신청,상시신청,2000000.0,3000000.0,출산정책과/044-202-3398||출산정책과/044-202-3397,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005015,,,,,제한없음,,,,,,제한없음,전연령,무관,무관,무관,[],[],출생아로서 출생신고되어 정상적으로 주민등록번호를 부여받은 아동(주민등록상 생년월일로부터 1년이 초과되지 않는 출생아) * 2024년 1월 1일 이후 출생아는 주민등록상 생년월일로부터 2년내에 신청하여 사용 가능,,서류심사,"['출생신고증명서', '주민등록등본']","['출생아 여부 확인', '주민등록번호 발급일 기준']",출생아로서 정상적으로 주민등록번호를 부여받은 아동에 한함,2024년 1월 1일 이후 출생아는 주민등록상 생년월일로부터 2년내에 신청하여 사용 가능,전국,[],,,,
135200005016,전문아동보호비 지원,위탁가정에 대하여 월 100만원 지급,보호·돌봄,보건복지부,중앙행정기관,개인,현금,"○ 위기아동 가정보호사업 - (지원대상) 즉각분리 또는 응급조치에 따라 원가정에서 분리된 학대피해아동, 2세 이하 아동, 장애아동 경계선지능아동 등을 일시보호중인 보호가정 - (지원기간) 일시보호 종료 시까지(가정복귀 또는 중장기 보호조치 시까지, 최대 6개월이내) ○ 전문가정위탁 - (지원대상) 전문위탁아동(학대피해아동, 2세 이하 영아, 장애아동, 경계선지능 아동 등)을 보호 중인 전문위탁가정 - (지원기간) 전문가정위탁보호 목적 달성 시까지",방문신청,상시신청,,,가정위탁지원센터/1577-1406,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200005016,2.0,2.0,세,,없음,,,,,,제한없음,,,,,"['장애아동', '경계선지능아동', '학대피해아동', '2세 이하 아동', '전문위탁아동']",,위기아동 가정보호사업 및 전문가정위탁 지원대상,일시보호 및 전문가정위탁 보호 기간 및 대상에 대한 설명 포함,서류심사,"['가정위탁보호자 경력증명서', '전문가 자격증 사본']","['일반가정위탁 기준 충족', '전문가 자격 기준 충족']",가정위탁보호자 중 1인 이상이 전문가정위탁 부모교육 이수,,전국,[],,,,
